Start Date,1/1/00,,,,,,,,,,,,,,,,,,,,,,,
End Date,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
,USDKRW Curncy,,,,,,USDJPY Curncy,,,,,,USDCNY Curncy,,,,,,USDEUR Curncy,,,,,
,Last Trade/Last Price,Volume,RSI 14 Day,RSI 30 Day,RSI 9 Day,RSI 3 Day,Last Trade/Last Price,Volume,RSI 14 Day,RSI 30 Day,RSI 9 Day,RSI 3 Day,Last Trade/Last Price,Volume,RSI 14 Day,RSI 30 Day,RSI 9 Day,RSI 3 Day,Last Trade/Last Price,Volume,RSI 14 Day,RSI 30 Day,RSI 9 Day,RSI 3 Day
Dates,LAST_PRICE,PX_VOLUME,RSI_14D,RSI_30D,RSI_9D,RSI_3D,LAST_PRICE,PX_VOLUME,RSI_14D,RSI_30D,RSI_9D,RSI_3D,LAST_PRICE,PX_VOLUME,RSI_14D,RSI_30D,RSI_9D,RSI_3D,LAST_PRICE,PX_VOLUME,RSI_14D,RSI_30D,RSI_9D,RSI_3D
10月15日2001年,1297,#N/A N/A,47.49,50.53,42.24,21.36,120.85,#N/A N/A,56.87,51.37,60.17,52.76,8.2766,#N/A N/A,43.9127,46.9205,41.5489,41.2647,1.0999,#N/A N/A,52.6469,48.2611,55.6107,55.5417
10月16日2001年,1297.51,#N/A N/A,47.99,50.74,43.14,27.16,121.25,#N/A N/A,59.31,52.54,63.98,68.4,8.2767,#N/A N/A,47.5265,48.1952,47.7794,59.1725,1.1008,#N/A N/A,53.1944,48.5245,56.4542,58.5405
10月17日2001年,1297.5,#N/A N/A,47.98,50.74,43.12,27.1,121.31,#N/A N/A,59.68,52.71,64.55,70.59,8.2769,#N/A N/A,53.921,50.6474,57.8811,78.6765,1.1067,#N/A N/A,56.7262,50.2429,61.8063,75.0736
10月18日2001年,1297.5,#N/A N/A,47.98,50.74,43.12,27.1,121.1,#N/A N/A,57.71,52.01,60.75,51.76,8.277,#N/A N/A,56.7584,51.8269,62.0144,84.3012,1.1073,#N/A N/A,57.0808,50.417,62.3359,76.503
10月19日2001年,1299.5,#N/A N/A,50.32,51.65,47.66,63.08,121.2,#N/A N/A,58.41,52.32,61.95,59.48,8.2768,#N/A N/A,50.1121,49.385,50.7981,47.0605,1.1121,#N/A N/A,59.9116,51.8126,66.5149,86.0809
10月22日2001年,1300.5,#N/A N/A,51.49,52.1,49.91,73.06,122.44,#N/A N/A,65.98,56,73.32,89.81,8.277,#N/A N/A,55.6988,51.7373,59.1168,68.1593,1.1211,#N/A N/A,64.623,54.3071,72.8654,93.5152
10月23日2001年,1305,#N/A N/A,56.48,54.12,58.85,90.46,122.58,#N/A N/A,66.72,56.39,74.29,90.96,8.2768,#N/A N/A,49.7045,49.364,49.6694,42.6577,1.123,#N/A N/A,65.5437,54.8179,74.035,94.4534
10月24日2001年,1293.5,#N/A N/A,44.03,48.7,38.89,26.03,122.77,#N/A N/A,67.74,56.93,75.65,92.64,8.2767,#N/A N/A,46.982,48.2199,45.5727,33.3105,1.1183,#N/A N/A,61.2943,53.2933,66.1058,61.4614
10月25日2001年,1293,#N/A N/A,43.58,48.48,38.25,24.87,122.87,#N/A N/A,68.29,57.22,76.39,93.59,8.2769,#N/A N/A,52.5768,50.5893,54.0921,59.7617,1.1204,#N/A N/A,62.4652,53.8861,67.8373,68.772
10月26日2001年,1294,#N/A N/A,44.8,48.95,40.44,33.7,122.7,#N/A N/A,66.22,56.55,72.2,70.52,8.277,#N/A N/A,55.1266,51.7317,57.8071,68.9873,1.1198,#N/A N/A,61.8891,53.6847,66.7414,63.6013
10月29日2001年,1294.5,#N/A N/A,45.43,49.2,41.6,39.07,121.98,#N/A N/A,58.17,53.81,57.24,27.49,8.2775,#N/A N/A,65.2013,56.8875,71.0052,88.5963,1.1045,#N/A N/A,49.3822,48.8671,45.6057,16.4098
10月30日2001年,1294.5,#N/A N/A,45.43,49.2,41.6,39.07,122.08,#N/A N/A,58.92,54.13,58.58,35.67,8.2768,#N/A N/A,48.7123,49.2661,47.5694,38.0599,1.1055,#N/A N/A,50.0921,49.1755,46.8435,22.0781
10月31日2001年,1290.5,#N/A N/A,41.06,47.28,34.73,15.89,122.42,#N/A N/A,61.44,55.22,63.02,59.16,8.2768,#N/A N/A,48.7123,49.2661,47.5694,38.0599,1.1105,#N/A N/A,53.5964,50.713,52.8754,48.3477
11月1日2001年,1289.15,#N/A N/A,39.68,46.64,32.68,12.22,121.9,#N/A N/A,55.8,53.22,53.21,32.19,8.2769,#N/A N/A,50.7748,50.2844,50.522,47.6569,1.108,#N/A N/A,51.6438,49.9317,49.7029,38.5903
11月2日2001年,1289.15,#N/A N/A,39.68,46.64,32.68,12.22,121.73,#N/A N/A,54.05,52.58,50.33,26.31,8.2768,#N/A N/A,48.6671,49.2616,47.5119,38.6697,1.1078,#N/A N/A,51.4823,49.8681,49.436,37.6778
11月5日2001年,1297.5,#N/A N/A,51.43,51,53.95,79.17,121.66,#N/A N/A,53.31,52.31,49.1,23.64,8.2768,#N/A N/A,48.6671,49.2616,47.5119,38.6697,1.114,#N/A N/A,56.0709,51.8349,57.413,70.3158
11月6日2001年,1292.1,#N/A N/A,45.29,48.36,43.87,45.5,121.24,#N/A N/A,48.98,50.69,42.14,12.36,8.2767,#N/A N/A,46.4318,48.2121,44.1805,27.1498,1.1177,#N/A N/A,58.588,52.974,61.4917,79.7901
11月7日2001年,1287.5,#N/A N/A,40.81,46.25,37.2,29.48,121.03,#N/A N/A,46.93,49.9,39.03,9.1,8.2766,#N/A N/A,44.2433,47.1725,40.9502,18.7647,1.1141,#N/A N/A,55.2696,51.7424,55.657,54.434
11月8日2001年,1281,#N/A N/A,35.48,43.48,29.97,16.88,120.11,#N/A N/A,39.18,46.58,28.62,3.33,8.2766,#N/A N/A,44.2433,47.1725,40.9502,18.7647,1.1206,#N/A N/A,59.7071,53.7507,62.8225,75.5109
11月9日2001年,1278.5,#N/A N/A,33.66,42.47,27.64,13.54,120.32,#N/A N/A,41.55,47.41,33.19,20.57,8.2766,#N/A N/A,44.2433,47.1725,40.9502,18.7647,1.1187,#N/A N/A,57.899,53.0827,59.6526,62.7786
11月12日2001年,1284.8,#N/A N/A,41.77,45.76,40.69,50.53,120.53,#N/A N/A,43.91,48.24,37.69,37.34,8.2765,#N/A N/A,41.7836,46.0727,37.0891,9.1878,1.1191,#N/A N/A,58.1861,53.2094,60.1291,64.6603
11月13日2001年,1283,#N/A N/A,40.26,45,38.46,42.7,121.57,#N/A N/A,53.83,52.09,54.68,75.6,8.2765,#N/A N/A,41.7836,46.0727,37.0891,9.1878,1.1351,#N/A N/A,67.6799,57.9107,73.9647,91.2381
11月14日2001年,1279,#N/A N/A,37.04,43.34,33.83,28.16,121.56,#N/A N/A,53.74,52.06,54.52,74.94,8.2767,#N/A N/A,48.4333,48.6358,49.2108,72.4533,1.1334,#N/A N/A,65.9661,57.2781,71.019,81.4727
11月15日2001年,1285.5,#N/A N/A,44.76,46.64,45.77,60.74,122.4,#N/A N/A,60.3,54.96,64.41,88.06,8.277,#N/A N/A,56.4661,52.1639,61.6728,89.271,1.1342,#N/A N/A,66.3974,57.5041,71.6174,82.7742
11月16日2001年,1277.5,#N/A N/A,38.5,43.42,36.62,33.06,122.94,#N/A N/A,63.86,56.7,69.24,92.07,8.2771,#N/A N/A,58.7715,53.2707,64.9022,91.7801,1.1308,#N/A N/A,62.758,56.1972,65.182,57.172
11月19日2001年,1284.5,#N/A N/A,45.66,46.75,47.04,58.11,123.13,#N/A N/A,65.04,57.3,70.81,93.26,8.2771,#N/A N/A,58.7715,53.2707,64.9022,91.7801,1.1375,#N/A N/A,66.6386,58.1367,70.9658,77.6268
11月20日2001年,1278.5,#N/A N/A,41.23,44.43,40.6,39.23,122.58,#N/A N/A,59.01,55.01,60.72,56.41,8.277,#N/A N/A,55.3707,51.9835,58.6479,60.1363,1.1321,#N/A N/A,61.1115,56.0669,61.6762,49.2118
11月21日2001年,1275.5,#N/A N/A,39.18,43.32,37.7,31.55,123.22,#N/A N/A,63.28,57.08,66.9,74.2,8.2769,#N/A N/A,52.1227,50.7159,52.9118,39.6372,1.1382,#N/A N/A,64.6757,57.8217,67.1423,68.654
11月22日2001年,1277.55,#N/A N/A,41.33,44.3,40.95,43,123.91,#N/A N/A,67.24,59.16,72.2,84.46,8.2769,#N/A N/A,52.1227,50.7159,52.9118,39.6372,1.1391,#N/A N/A,65.1828,58.0773,67.9021,71.1022
11月23日2001年,1274.6,#N/A N/A,39.19,43.19,37.76,31.59,124.22,#N/A N/A,68.86,60.07,74.28,87.74,8.2769,#N/A N/A,52.1227,50.7159,52.9118,39.6372,1.139,#N/A N/A,65.071,58.0368,67.7064,70.1886
11月26日2001年,1262.5,#N/A N/A,31.89,39.01,27.79,12,124.06,#N/A N/A,67.02,59.37,71.19,75.41,8.2769,#N/A N/A,52.1227,50.7159,52.9118,39.6372,1.136,#N/A N/A,61.6557,56.8097,61.7036,44.4725
11月27日2001年,1258.6,#N/A N/A,29.95,37.8,25.36,9.23,123.96,#N/A N/A,65.83,58.92,69.16,66.62,8.277,#N/A N/A,55.624,52.0549,59.2898,77.8541,1.132,#N/A N/A,57.3346,55.1999,54.461,25.6655
11月28日2001年,1269,#N/A N/A,40.35,42.73,40.87,52.79,123.06,#N/A N/A,56.17,55.08,53.68,25.9,8.277,#N/A N/A,55.624,52.0549,59.2898,77.8541,1.1265,#N/A N/A,51.944,53.0612,46.092,13.7087
11月29日2001年,1266,#N/A N/A,38.57,41.74,38.28,43.71,123.87,#N/A N/A,61.63,57.65,62.24,59.4,8.2774,#N/A N/A,66.8652,57.0499,75.8497,96.6937,1.1268,#N/A N/A,52.208,53.1636,46.5956,16.8771
11月30日2001年,1273,#N/A N/A,44.7,44.82,47.06,64.86,123.48,#N/A N/A,57.89,56.05,56.58,44.78,8.2774,#N/A N/A,66.8652,57.0499,75.8497,96.6937,1.1156,#N/A N/A,42.7644,49.0326,33.4656,5.5223
12月3日2001年,1272.5,#N/A N/A,44.36,44.64,46.53,62.35,124.16,#N/A N/A,62.19,58.15,63.15,66.41,8.277,#N/A N/A,51.6817,51.3273,50.0716,33.1815,1.1222,#N/A N/A,48.658,51.3377,43.9384,40.7552
12月4日2001年,1271.1,#N/A N/A,43.36,44.15,44.93,53.63,124.18,#N/A N/A,62.32,58.21,63.34,66.98,8.2771,#N/A N/A,54.4655,52.5581,54.4276,46.3871,1.1228,#N/A N/A,49.1704,51.5437,44.8266,43.6222
12月5日2001年,1264.35,#N/A N/A,38.84,41.82,37.87,26.67,124.14,#N/A N/A,61.89,58.03,62.63,63.73,8.2772,#N/A N/A,57.1257,53.7674,58.5008,58.6465,1.1257,#N/A N/A,51.6806,52.5486,49.2027,58.2648
12月6日2001年,1269.4,#N/A N/A,43.58,44.1,45.13,53.12,124.6,#N/A N/A,64.89,59.47,67.32,80.25,8.2772,#N/A N/A,57.1257,53.7674,58.5008,58.6465,1.1169,#N/A N/A,44.4992,49.3369,38.719,26.7002
12月7日2001年,1269,#N/A N/A,43.3,43.96,44.66,50.94,125.53,#N/A N/A,70.03,62.18,74.58,91.71,8.2772,#N/A N/A,57.1257,53.7674,58.5008,58.6465,1.1233,#N/A N/A,49.9467,51.5641,47.8162,53.9283
12月10日2001年,1276,#N/A N/A,49.55,47.03,53.99,76.4,126.01,#N/A N/A,72.28,63.48,77.48,94.28,8.277,#N/A N/A,49.8508,50.8949,46.632,23.0576,1.1227,#N/A N/A,49.4566,51.3452,47.0791,51.2511
12月11日2001年,1273.3,#N/A N/A,47.38,46.02,50.31,58.76,126.02,#N/A N/A,72.33,63.51,77.54,94.33,8.2768,#N/A N/A,43.8387,48.2295,37.9665,12.0704,1.1204,#N/A N/A,47.5312,50.4951,44.1444,39.8701
12月12日2001年,1271.5,#N/A N/A,45.93,45.35,47.86,47.73,126.01,#N/A N/A,72.2,63.46,77.31,92.99,8.2768,#N/A N/A,43.8387,48.2295,37.9665,12.0704,1.113,#N/A N/A,41.8818,47.8579,36.0178,19.2452
12月13日2001年,1266.5,#N/A N/A,42.1,43.54,41.55,26.79,126.07,#N/A N/A,72.52,63.64,77.76,93.79,8.2767,#N/A N/A,40.9732,46.9148,33.9716,7.858,1.1191,#N/A N/A,47.4288,50.0811,45.348,50.7484
12月14日2001年,1280.5,#N/A N/A,53.75,49.41,58.71,74.25,127.3,#N/A N/A,78.11,66.96,84.73,98.61,8.2768,#N/A N/A,44.855,48.3707,40.9603,39.5189,1.1063,#N/A N/A,39.0143,45.8386,33.735,22.7787
12月17日2001年,1288,#N/A N/A,58.56,52.16,64.92,83.07,127.55,#N/A N/A,79.04,67.58,85.75,98.88,8.2769,#N/A N/A,48.5021,49.795,47.2425,60.0894,1.1085,#N/A N/A,40.9533,46.6423,36.8614,32.3861
12月18日2001年,1289.75,#N/A N/A,59.61,52.78,66.25,84.88,127.85,#N/A N/A,80.14,68.32,86.93,99.17,8.2768,#N/A N/A,45.2772,48.4133,42.1919,39.7898,1.1063,#N/A N/A,39.5974,45.9372,35.0035,27.2927
12月19日2001年,1286.5,#N/A N/A,56.72,51.5,61.38,65.38,128.19,#N/A N/A,81.33,69.15,88.18,99.42,8.2767,#N/A N/A,42.2518,47.0624,37.6622,26.4079,1.1107,#N/A N/A,43.6179,47.5769,41.6237,50.6002
12月20日2001年,1295.5,#N/A N/A,62.19,54.66,68.58,82.29,128.66,#N/A N/A,82.86,70.26,89.71,99.64,8.2766,#N/A N/A,39.4155,45.742,33.6035,17.553,1.1111,#N/A N/A,43.9829,47.726,42.2256,52.6691
12月21日2001年,1301.5,#N/A N/A,65.33,56.61,72.43,88.1,129.59,#N/A N/A,85.4,72.3,92.01,99.83,8.2767,#N/A N/A,43.5001,47.2724,40.7827,45.144,1.1246,#N/A N/A,54.6535,52.4481,58.4788,84.8313
12月24日2001年,1303,#N/A N/A,66.09,57.09,73.35,89.4,129.95,#N/A N/A,86.26,73.04,92.72,99.87,8.2767,#N/A N/A,43.5001,47.2724,40.7827,45.144,1.1403,#N/A N/A,63.3881,57.1094,69.6496,93.059
12月25日2001年,1308.25,#N/A N/A,68.68,58.73,76.44,93.27,130.88,#N/A N/A,88.17,74.84,94.21,99.93,8.2766,#N/A N/A,40.3454,45.8873,35.8735,25.7529,1.138,#N/A N/A,61.5186,56.2734,66.6925,83.1483
12月26日2001年,1311,#N/A N/A,69.97,59.57,77.95,94.77,130.89,#N/A N/A,88.19,74.85,94.23,99.93,8.2766,#N/A N/A,40.3454,45.8873,35.8735,25.7529,1.1355,#N/A N/A,59.4657,55.3622,63.4008,70.8466
12月27日2001年,1324,#N/A N/A,75.18,63.23,83.55,97.97,131.79,#N/A N/A,89.79,76.48,95.38,99.97,8.2767,#N/A N/A,44.9735,47.5324,44.3515,62.2433,1.1326,#N/A N/A,57.0859,54.3069,59.5643,56.3422
12月28日2001年,1323,#N/A N/A,74.11,62.77,81.75,91.51,131.12,#N/A N/A,81.01,72.86,81.68,63.77,8.277,#N/A N/A,56.0015,52.056,61.5208,88.2437,1.1293,#N/A N/A,54.4172,53.1151,55.2819,41.752
12月31日2001年,1313.5,#N/A N/A,64.73,58.66,66.48,47.15,131.66,#N/A N/A,82.49,73.89,83.79,74.8,8.2765,#N/A N/A,41.1862,45.3193,38.9743,32.4237,1.1242,#N/A N/A,50.4888,51.3147,49.1394,26.0899
1月1日2002年,1313.5,#N/A N/A,64.73,58.66,66.48,47.15,131.65,#N/A N/A,82.36,73.83,83.59,74.17,8.2766,#N/A N/A,44.3568,46.7452,43.6231,43.2022,1.1242,#N/A N/A,50.4888,51.3147,49.1394,26.0899
1月2日2002年,1313.5,#N/A N/A,64.73,58.66,66.48,47.15,132.13,#N/A N/A,83.68,74.75,85.47,83.9,8.2766,#N/A N/A,44.3568,46.7452,43.6231,43.2022,1.1071,#N/A N/A,39.4221,45.7502,33.3939,6.8121
1月3日2002年,1309.5,#N/A N/A,60.69,56.92,59.78,27.92,131.8,#N/A N/A,79.3,72.94,78.52,60.43,8.2766,#N/A N/A,44.3568,46.7452,43.6231,43.2022,1.1125,#N/A N/A,43.6245,47.6062,40.2011,30.9722
1月4日2002年,1302.5,#N/A N/A,54.3,54.01,49.89,13.48,131.04,#N/A N/A,70.19,68.96,64.85,30.74,8.2767,#N/A N/A,47.8669,48.2394,49.1396,63.078,1.1174,#N/A N/A,47.2036,49.2365,45.8506,48.9773
1月7日2002年,1301.5,#N/A N/A,53.44,53.61,48.59,12.14,131.09,#N/A N/A,70.43,69.08,65.29,33.94,8.2768,#N/A N/A,51.1833,49.6995,54.1832,75.7874,1.1197,#N/A N/A,48.8452,49.9921,48.4236,56.8938
1月8日2002年,1308.5,#N/A N/A,58.43,55.99,57.3,57.09,132.86,#N/A N/A,77.39,72.76,76.96,80.88,8.2768,#N/A N/A,51.1833,49.6995,54.1832,75.7874,1.1196,#N/A N/A,48.7742,49.9586,48.3113,56.3239
1月9日2002年,1309.5,#N/A N/A,59.11,56.32,58.44,61.32,133.15,#N/A N/A,78.29,73.3,78.31,83.73,8.2767,#N/A N/A,47.6666,48.2432,48.1412,42.7091,1.122,#N/A N/A,50.6293,50.7762,51.3568,67.9001
1月10日2002年,1312,#N/A N/A,60.82,57.16,61.32,71.78,132.39,#N/A N/A,70.37,69.57,66.81,52.84,8.2766,#N/A N/A,44.3826,46.8239,42.7751,25.8109,1.1216,#N/A N/A,50.3024,50.6336,50.7956,63.6806
1月11日2002年,1310.5,#N/A N/A,59.22,56.49,58.58,57.73,132.22,#N/A N/A,68.7,68.76,64.43,47.02,8.2769,#N/A N/A,54.5084,51.2728,58.4181,73.3177,1.1206,#N/A N/A,49.4427,50.2684,49.2812,51.6451
1月14日2002年,1312,#N/A N/A,60.34,57.01,60.56,67.32,132.05,#N/A N/A,66.99,67.94,61.95,40.36,8.2767,#N/A N/A,48.2072,48.4758,48.4789,44.6964,1.1183,#N/A N/A,47.4348,49.4203,45.7516,31.2615
1月15日2002年,1316.5,#N/A N/A,63.59,58.55,66.05,83.83,131.14,#N/A N/A,58.56,63.74,50.28,18.87,8.2768,#N/A N/A,51.2422,49.8897,52.979,57.2212,1.132,#N/A N/A,58.2984,54.1833,63.3442,84.814
1月16日2002年,1310,#N/A N/A,56.41,55.57,53.87,40.02,132.07,#N/A N/A,63.6,65.96,59.13,55.33,8.2767,#N/A N/A,48.2004,48.5125,48.2389,42.7117,1.1324,#N/A N/A,58.5677,54.3132,63.7306,85.3151
1月17日2002年,1315.5,#N/A N/A,60.47,57.47,60.76,63.94,132.54,#N/A N/A,65.86,67.02,62.89,66.68,8.2768,#N/A N/A,51.3128,49.942,52.9725,58.4974,1.1347,#N/A N/A,60.1604,55.0712,66.0456,88.5683
1月18日2002年,1318,#N/A N/A,62.2,58.3,63.54,71.65,132.57,#N/A N/A,66,67.09,63.13,67.47,8.2767,#N/A N/A,48.1943,48.5477,48.031,41.39,1.1302,#N/A N/A,55.6526,53.2821,57.9098,53.6728
1月21日2002年,1317,#N/A N/A,61.05,57.83,61.58,63.5,132.72,#N/A N/A,66.76,67.43,64.44,72.39,8.2768,#N/A N/A,51.3767,49.992,52.9669,59.261,1.1316,#N/A N/A,56.7386,53.7655,59.6495,60.8678
1月22日2002年,1331.5,#N/A N/A,69.77,62.38,74.47,89.49,133.87,#N/A N/A,71.95,69.93,72.79,89.92,8.2767,#N/A N/A,48.1888,48.5813,47.8537,40.6629,1.1273,#N/A N/A,52.4869,52.054,52.195,35.4805
1月23日2002年,1331.5,#N/A N/A,69.77,62.38,74.47,89.49,134.57,#N/A N/A,74.55,71.32,76.56,93.62,8.2765,#N/A N/A,42.5078,45.9013,39.3145,20.9441,1.1384,#N/A N/A,60.6783,55.8103,64.9247,75.3272
1月24日2002年,1330.5,#N/A N/A,68.54,61.89,72.35,80.59,134.69,#N/A N/A,74.98,71.55,77.17,94.17,8.2767,#N/A N/A,48.9846,48.8219,49.4603,54.2342,1.1387,#N/A N/A,60.8747,55.9069,65.2064,75.9299
1月25日2002年,1327.5,#N/A N/A,64.86,60.41,66.01,55.66,134.47,#N/A N/A,72.56,70.47,73.24,76.12,8.2765,#N/A N/A,43.6847,46.2395,41.6303,33.239,1.1561,#N/A N/A,70.1758,61.0188,77.1703,92.2977
1月28日2002年,1316,#N/A N/A,53.08,55.17,47.91,20.04,133.44,#N/A N/A,62.44,65.65,57.75,32.45,8.2767,#N/A N/A,49.5617,49.0285,50.4543,57.7644,1.1606,#N/A N/A,72.0278,62.1915,79.2465,93.9054
1月29日2002年,1307,#N/A N/A,46.03,51.55,38.59,11.44,133.46,#N/A N/A,62.55,65.7,57.94,33.56,8.2768,#N/A N/A,52.2452,50.3606,54.3372,66.8876,1.1551,#N/A N/A,66.5854,59.9126,70.4383,67.9157
1月30日2002年,1310.5,#N/A N/A,48.87,52.8,43.41,29.17,132.9,#N/A N/A,57.5,63.19,50.61,19.85,8.2766,#N/A N/A,46.8738,47.7773,46.192,40.5866,1.161,#N/A N/A,69.268,61.479,73.9346,77.8015
1月31日2002年,1311.5,#N/A N/A,49.69,53.16,44.8,34.76,134.68,#N/A N/A,66.7,67.3,66,72.81,8.2766,#N/A N/A,46.8738,47.7773,46.192,40.5866,1.1636,#N/A N/A,70.3959,62.1532,75.3783,81.5577
2月1日2002年,1315.5,#N/A N/A,52.92,54.57,50.3,55.74,133.07,#N/A N/A,55.09,60.93,50.11,38.39,8.2766,#N/A N/A,46.8738,47.7773,46.192,40.5866,1.1604,#N/A N/A,67.1303,60.7984,70.0093,62.1446
2月4日2002年,1310.5,#N/A N/A,48.71,52.52,44.12,34.77,132.35,#N/A N/A,50.83,58.38,44.7,29.15,8.2766,#N/A N/A,46.8738,47.7773,46.192,40.5866,1.1497,#N/A N/A,57.5214,56.5357,55.215,28.3265
2月5日2002年,1311.5,#N/A N/A,49.57,52.89,45.62,41.39,133.93,#N/A N/A,58.43,62,56.34,60.47,8.2766,#N/A N/A,46.8738,47.7773,46.192,40.5866,1.1525,#N/A N/A,59.1685,57.3453,57.8379,40.9416
2月6日2002年,1312.5,#N/A N/A,50.47,53.26,47.22,49.13,133.69,#N/A N/A,56.99,61.16,54.38,54.94,8.2767,#N/A N/A,50.5555,49.3173,52.5947,76.1677,1.1529,#N/A N/A,59.4106,57.4624,58.2311,43.0881
2月7日2002年,1318,#N/A N/A,55.2,55.28,55.34,75.65,133.75,#N/A N/A,57.27,61.3,54.83,56.43,8.2766,#N/A N/A,47.0445,47.8574,46.3853,40.124,1.1492,#N/A N/A,56.0969,55.9916,53.0803,28.6435
2月8日2002年,1320.5,#N/A N/A,57.21,56.17,58.59,82.04,134.71,#N/A N/A,61.63,63.4,61.52,75.75,8.2767,#N/A N/A,50.7295,49.4067,52.6715,64.9811,1.1465,#N/A N/A,53.7414,54.9303,49.4868,20.9543
2月11日2002年,1314,#N/A N/A,50.84,53.31,48.29,40.56,133.38,#N/A N/A,53.49,58.82,49.97,39.43,8.2767,#N/A N/A,50.7295,49.4067,52.6715,64.9811,1.1408,#N/A N/A,49.0579,52.7468,42.6322,11.3263
2月12日2002年,1316,#N/A N/A,52.59,54.06,51.26,51.8,132.64,#N/A N/A,49.56,56.47,44.72,28.16,8.2768,#N/A N/A,54.4089,50.9659,58.7871,81.8937,1.1405,#N/A N/A,48.8168,52.6329,42.2854,10.9298
2月13日2002年,1315,#N/A N/A,51.6,53.62,49.66,45.37,133.27,#N/A N/A,52.74,57.95,49.78,47.37,8.2768,#N/A N/A,54.4089,50.9659,58.7871,81.8937,1.1482,#N/A N/A,54.9389,55.2017,53.2634,62.0605
2月14日2002年,1316.5,#N/A N/A,53.03,54.2,52.18,57.3,132.12,#N/A N/A,46.93,54.46,41.9,27.35,8.2768,#N/A N/A,54.4089,50.9659,58.7871,81.8937,1.1446,#N/A N/A,51.8182,53.7908,48.4192,44.2474
2月15日2002年,1311.5,#N/A N/A,47.96,51.95,43.93,27.38,132.61,#N/A N/A,49.48,55.63,46,42.8,8.2768,#N/A N/A,54.4089,50.9659,58.7871,81.8937,1.145,#N/A N/A,52.1435,53.9261,48.999,46.7927
2月18日2002年,1312.5,#N/A N/A,49.01,52.36,45.85,37.22,132.71,#N/A N/A,50.01,55.88,46.86,46.3,8.2768,#N/A N/A,54.4089,50.9659,58.7871,81.8937,1.1488,#N/A N/A,55.2353,55.2154,54.4689,67.7643
2月19日2002年,1319.5,#N/A N/A,55.74,55.12,57.39,74.08,133.57,#N/A N/A,54.43,57.91,53.95,69.97,8.277,#N/A N/A,62.5179,54.3028,71.8818,97.8277,1.1412,#N/A N/A,48.4881,52.1937,43.8801,31.0497
2月20日2002年,1319,#N/A N/A,55.18,54.88,56.42,69.69,133.73,#N/A N/A,55.22,58.28,55.2,73.26,8.2768,#N/A N/A,52.4679,50.7314,52.9535,42.1665,1.1497,#N/A N/A,55.0949,55.0404,54.9093,63.8803
2月21日2002年,1319.5,#N/A N/A,55.66,55.08,57.23,72.16,134.21,#N/A N/A,57.61,59.39,58.97,82.09,8.2766,#N/A N/A,44.7251,47.4996,40.8516,22.7502,1.1489,#N/A N/A,54.3879,54.7231,53.79,59.8567
2月22日2002年,1321.5,#N/A N/A,57.62,55.88,60.53,81.31,134.15,#N/A N/A,57.2,59.19,58.28,77.31,8.2765,#N/A N/A,41.4328,45.9845,36.1982,16.9102,1.1422,#N/A N/A,48.7458,52.1202,45.1234,33.4157
2月25日2002年,1320.5,#N/A N/A,56.28,55.37,58.01,65.24,133.86,#N/A N/A,55.16,58.19,54.8,54.34,8.2765,#N/A N/A,41.4328,45.9845,36.1982,16.9102,1.1501,#N/A N/A,54.7115,54.7458,54.7865,62.62
2月26日2002年,1326.5,#N/A N/A,61.98,57.77,67.22,87.49,134.68,#N/A N/A,59.55,60.15,62.01,79.8,8.2765,#N/A N/A,41.4328,45.9845,36.1982,16.9102,1.1574,#N/A N/A,59.4127,56.9998,61.7824,76.7529
2月27日2002年,1325.5,#N/A N/A,60.56,57.24,64.56,75.42,134.28,#N/A N/A,56.64,58.76,57.02,56.68,8.2766,#N/A N/A,46.3641,47.8269,45.102,55.4803,1.1554,#N/A N/A,57.6471,56.2063,58.9701,66.431
2月28日2002年,1318,#N/A N/A,51.12,53.44,48.43,29.55,133.36,#N/A N/A,50.51,55.69,47.19,28.34,8.2765,#N/A N/A,42.5095,46.1968,38.9819,32.7067,1.1502,#N/A N/A,53.2189,54.1779,52.0411,43.5761
3月1日2002年,1321,#N/A N/A,54.2,54.68,53.64,48.39,133.46,#N/A N/A,51.12,55.95,48.28,33.74,8.2765,#N/A N/A,42.5095,46.1968,38.9819,32.7067,1.1554,#N/A N/A,56.7932,55.827,57.6405,62.7825
3月4日2002年,1314,#N/A N/A,46.8,51.37,42.39,25,132.22,#N/A N/A,43.81,52.06,37.48,14.05,8.2766,#N/A N/A,47.5652,48.0902,47.9252,65.0167,1.1505,#N/A N/A,52.7066,53.9349,51.292,42.3881
3月5日2002年,1312.5,#N/A N/A,45.37,50.69,40.35,21.64,132.24,#N/A N/A,43.95,52.11,37.73,15.25,8.2767,#N/A N/A,52.1015,49.9135,55.2963,79.6633,1.1472,#N/A N/A,50.0924,52.6907,47.3415,31.915
3月6日2002年,1316.3,#N/A N/A,49.57,52.34,47.55,48.14,130.67,#N/A N/A,36.33,47.63,27.81,5.78,8.2766,#N/A N/A,47.6611,48.1634,47.7004,48.9329,1.1409,#N/A N/A,45.457,50.3947,40.6219,18.6906
